代碼,商品,新聞內容,日期
6404,通訊-KY,董事鉅額逐筆交易,2022/11/1
6835,圓裕,董事辦理過額配售,2022/11/1
6835,圓裕,董事辦理過額配售,2022/11/1
2409,友達,群創/友達突圍 搶攻智慧醫療,2022/10/31
2634,漢翔,雷虎/台船/漢翔 業績看俏,2022/10/31
3260,威剛,記憶體模組廠 迎急單,2022/10/31
3481,群創,群創/友達突圍 搶攻智慧醫療,2022/10/31
3533,嘉澤,伺服器三傑 大摩按讚,2022/10/31
3675,德微,半導體吹寒風 車用IC沒在怕,2022/10/31
3675,德微,德微切入電動車鏈 全年可賺一股本,2022/10/31
4961,天鈺,矽創/天鈺 轉機浮現,2022/10/31
6239,力成,力成 前三季獲利衝高,2022/10/31
6669,緯穎,伺服器三傑 大摩按讚,2022/10/31
8016,矽創,矽創/天鈺 轉機浮現,2022/10/31
8033,雷虎,雷虎/台船/漢翔 業績看俏,2022/10/31
8255,朋程,半導體吹寒風 車用IC沒在怕,2022/10/31
8271,宇瞻,記憶體模組廠 迎急單,2022/10/31
1522,堤維西,董事洽特定人,2022/10/31
2409,友達,經理人一般交易,2022/10/31
2308,台達電,台達電 Q3毛利率走揚,2022/10/28
2327,國巨,國巨 先後入主德法大廠感測器事業,2022/10/28
2330,台積電,台積電攻3D晶片 力積電/愛普*扮要角,2022/10/28
2347,聯強,聯強：IT業市況 下季好轉,2022/10/28
2382,廣達,Meta逆勢擴張 台鏈進補,2022/10/28
2702,華園,華園賣旅館 6.4億元落袋,2022/10/28
3037,欣興,欣興威風 今年拚賺兩股本,2022/10/28
3293,鈊象,鈊象犀利 全年獲利將創高,2022/10/28
3711,日月光投控,日月光投控：2023年價格、季節效應回歸正常,2022/10/28
4915,致伸,致伸 毛利率衝高,2022/10/28
5009,榮剛,榮剛 前三季獲利倍增,2022/10/28
6531,愛普*,台積電攻3D晶片 力積電/愛普*扮要角,2022/10/28
6669,緯穎,Meta逆勢擴張 台鏈進補,2022/10/28
6770,力積電,台積電攻3D晶片 力積電/愛普*扮要角,2022/10/28
9921,巨大,巨大：高階自行車供不應求,2022/10/28
6111,大宇資,董事轉讓私募股票,2022/10/28
2250,IKKA-KY,IKKA-KY 主力客戶Toyota量能回升,2022/10/27
2382,廣達,微軟新NB上市 供應鏈沾光,2022/10/27
2454,聯發科,聯發科攻WiFi 7 大突破,2022/10/27
3529,力旺,力旺獲利靚 寫最強Q3 ,2022/10/27
4938,和碩,和碩拚印度製造 新廠投產,2022/10/27
4938,和碩,微軟新NB上市 供應鏈沾光,2022/10/27
6290,良維,良維 Q3每股估賺1.8元,2022/10/27
2303,聯電,經理人信託,2022/10/27
6804,明係,關係人配偶贈與,2022/10/27
2034,允強,允強 土耳其廠擴廠,2022/10/26
2231,為升,為升攻自駕 砸錢蓋新廠,2022/10/26
2337,旺宏,旺宏獲利成長 優於同業,2022/10/26
2409,友達,三星買TV面板 兩岸大採購,2022/10/26
2455,全新,手機PA三五族磊晶片 力拼Q4落底,2022/10/26
3035,智原,智原三引擎熱轉 前三季EPS 7.77元,2022/10/26
3037,欣興,欣興 前三季EPS 15.09元,2022/10/26
3105,穩懋,手機PA三五族磊晶片 力拼Q4落底,2022/10/26
3481,群創,三星買TV面板 兩岸大採購,2022/10/26
4120,友華,友華報喜 營運將躍進,2022/10/26
4976,佳凌,佳凌強攻車用 拚明年轉盈,2022/10/26
5278,尚凡,尚凡 Q4將跨足房地產App,2022/10/26
6192,巨路,巨路 今年EPS上看8元,2022/10/26
6282,康舒,康舒 強攻電動車市場,2022/10/26
8039,台虹,台虹 加速海外設廠,2022/10/26
8086,宏捷科,手機PA三五族磊晶片 力拼Q4落底,2022/10/26
9910,豐泰,豐泰 明年營收拚千億,2022/10/26
6617,共信-KY,共信-KY 海外授權跨大步,2022/10/26
2211,長榮鋼,大股東鉅額逐筆交易,2022/10/26
4563,百德,董事贈與,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,董事信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,董事信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
6282,康舒,經理人信託,2022/10/26
8044,網家,經理人信託,2022/10/26
9921,巨大,董事贈與,2022/10/26
1536,和大,大和 喊買和大/智伸科,2022/10/25
2231,為升,為升擴廠 搶電動車商機,2022/10/25
2382,廣達,蘋果新NB有影 廣達歡呼,2022/10/25
2468,華經,華經 今年營收、獲利有望挑戰近十年高,2022/10/25
3023,信邦,信邦 今年EPS上看逾12元,2022/10/25
3189,景碩,景碩看ABF市況 明年供需吃緊,2022/10/25
3661,世芯-KY,世芯-KY 本季表現不淡,2022/10/25
4551,智伸科,大和 喊買和大/智伸科,2022/10/25
6235,華孚,華孚 馬鞍山新廠明年投產,2022/10/25
6696,仁新,仁新眼科新藥 傳捷報,2022/10/25
6885,全福生技,全福生技乾眼症藥 快步攻美,2022/10/25
1515,力山,關係人配偶信託,2022/10/25
2528,皇普,關係人轉讓私募股票,2022/10/25
2540,愛山林,代表(董事)一般交易,2022/10/25
2545,皇翔,董事洽特定人,2022/10/25
2545,皇翔,董事洽特定人,2022/10/25
4304,勝昱,大股東轉讓私募股票,2022/10/25
5487,通泰,董事贈與,2022/10/25
6695,芯鼎,董事辦理過額配售,2022/10/25
1504,東元,東元攜ABB 攻離岸風電,2022/10/24
1723,中碳,美拼電池自主 台鏈樂,2022/10/24
2009,第一銅,銅價看漲 第一銅喊衝,2022/10/24
2035,唐榮,唐榮/燁聯 11月盤價看漲,2022/10/24
2239,英利-KY,英利-KY 強攻陸新能源車,2022/10/24
2303,聯電,晶圓成熟製程 意外翻紅,2022/10/24
2313,華通,PCB廠 搶低軌衛星商機,2022/10/24
2317,鴻海,鴻海搶特斯拉單 動起來,2022/10/24
2328,廣宇,廣宇 車用明年估「績」增20%,2022/10/24
2330,台積電,蘋果財報看俏 帶旺台鏈,2022/10/24
2367,燿華,PCB廠 搶低軌衛星商機,2022/10/24
3008,大立光,蘋果財報看俏 帶旺台鏈,2022/10/24
3023,信邦,信邦 Q3獲利創新高,2022/10/24
3035,智原,智原/愛普* 權利金看增,2022/10/24
4721,美琪瑪,美拼電池自主 台鏈樂,2022/10/24
4739,康普,美拼電池自主 台鏈樂,2022/10/24
4915,致伸,致伸 擬赴墨設廠,2022/10/24
5245,智晶,智晶 強攻虛實整合商機,2022/10/24
5347,世界,晶圓成熟製程 意外翻紅,2022/10/24
6531,愛普*,智原/愛普* 權利金看增,2022/10/24
6533,晶心科,晶心科 營運吞補丸,2022/10/24
6770,力積電,晶圓成熟製程 意外翻紅,2022/10/24
8104,錸寶,錸寶 打入日系供應鏈,2022/10/24
9957,燁聯,唐榮/燁聯 11月盤價看漲,2022/10/24
3010,華立,代表(董事)贈與,2022/10/24
3010,華立,代表(董事)贈與,2022/10/24
3162,精確,經理人信託,2022/10/24
3162,精確,經理人信託,2022/10/24
3162,精確,經理人信託,2022/10/24
3162,精確,經理人信託,2022/10/24
3303,岱稜,經理人贈與,2022/10/24
8342,益張,代表(董事)洽特定人,2022/10/24
8342,益張,代表(董事)洽特定人,2022/10/24
8342,益張,關係人配偶洽特定人,2022/10/24
2014,中鴻,中鴻 內外銷價格開平盤,2022/10/21
2231,為升,打入美國RV ABS感測市場　為升：已為G2格局備妥B計畫,2022/10/21
2301,光寶科,光寶科上季EPS創高 每股賺1.86元,2022/10/21
2409,友達,大面板轉運 報價翻揚,2022/10/21
3481,群創,大面板轉運 報價翻揚,2022/10/21
5227,立凱-KY,ICL赴美建廠 立凱-KY受惠,2022/10/21
5269,祥碩,英特爾新品 帶旺IC設計,2022/10/21
5347,世界,三星 擬下單世界/力積電,2022/10/21
6104,創惟,英特爾新品 帶旺IC設計,2022/10/21
6446,藥華藥,藥華藥擴產 竹北新廠動土,2022/10/21
6727,亞泰金屬,亞泰金屬：客戶沒撤單,2022/10/21
6770,力積電,三星 擬下單世界/力積電,2022/10/21
8478,東哥遊艇,東哥遊艇迎交船旺季 營運樂觀,2022/10/21
2207,和泰車,關係人配偶一般交易,2022/10/21
4950,牧東,董事一般交易,2022/10/21
6111,大宇資,董事轉讓私募股票,2022/10/21
1503,士電,士電 今年每股純益衝4元,2022/10/20
1708,東鹼,東鹼/興農/惠光 迎利多,2022/10/20
1712,興農,東鹼/興農/惠光 迎利多,2022/10/20
2201,裕隆,裕隆納智捷新款 買氣旺,2022/10/20
2308,台達電,台達電攻電動車 報捷,2022/10/20
2330,台積電,元宇宙落地超前部署 半導體技術身負重任,2022/10/20
2330,台積電,駁韓媒…台積電3奈米Q4量產,2022/10/20
2382,廣達,廣達三部曲 定位元宇宙工具,2022/10/20
3532,台勝科,台勝科/合晶 長線業績有撐,2022/10/20
3661,世芯-KY,世芯-KY 今年有望攀峰,2022/10/20
3680,家登,艾司摩爾營收獲利 超預期,2022/10/20
6182,合晶,台勝科/合晶 長線業績有撐,2022/10/20
6196,帆宣,艾司摩爾營收獲利 超預期,2022/10/20
6263,普萊德,普萊德 強打5G AIoT建設,2022/10/20
6443,元晶,太陽能業赴美建廠 元晶搶第一,2022/10/20
6508,惠光,東鹼/興農/惠光 迎利多,2022/10/20
6548,長科*,長科*上季獲利逾9億元 創新高,2022/10/20
9802,鈺齊-KY,鈺齊-KY攀峰 Q3獲利增279%,2022/10/20
3062,建漢,經理人信託,2022/10/20
3062,建漢,經理人信託,2022/10/20
3062,建漢,經理人信託,2022/10/20
3666,光耀,董事贈與,2022/10/20
4154,樂威科-KY,關係人轉讓私募股票,2022/10/20
4536,拓凱,董事贈與,2022/10/20
2317,鴻海,鴻海強攻電動車 招手特斯拉,2022/10/19
2387,精元,精元 前三季估賺贏去年,2022/10/19
2393,億光,LED景氣 下季落底,2022/10/19
2606,裕民,運價穩 慧洋-KY /裕民受惠,2022/10/19
2637,慧洋-KY,運價穩 慧洋-KY /裕民受惠,2022/10/19
3346,麗清,麗清產能拉升 業績衝,2022/10/19
3443,創意,創意上季EPS 7.9元 創高,2022/10/19
3576,聯合再生,台系太陽能廠 訂單爆發,2022/10/19
3714,富采,LED景氣 下季落底,2022/10/19
6147,頎邦,頎邦/南茂 接單將回溫,2022/10/19
6244,茂迪,台系太陽能廠 訂單爆發,2022/10/19
6443,元晶,台系太陽能廠 訂單爆發,2022/10/19
8150,南茂,頎邦/南茂 接單將回溫,2022/10/19
6791,虎門科技,虎門科技 今年營收拚新高,2022/10/19
6843,進典,獲台積電熊本廠訂單 閥門廠進典營收創高可期,2022/10/19
3093,港建,董事信託,2022/10/19
3303,岱稜,董事贈與,2022/10/19
3303,岱稜,關係人配偶贈與,2022/10/19
3376,新日興,經理人贈與,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,董事信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,董事信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6214,精誠,經理人信託,2022/10/19
6269,台郡,董事信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6269,台郡,董事信託,2022/10/19
6269,台郡,關係人配偶信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6269,台郡,經理人信託,2022/10/19
6561,是方,經理人贈與,2022/10/19
6561,是方,關係人配偶贈與,2022/10/19
2317,鴻海,鴻海新款EV催油門 台系MOSFET/二極體搶上車,2022/10/18
2409,友達,友達突圍 太陽能布局為基石非顯示器業務,2022/10/18
3008,大立光,大立光啟動跨業併購案 進軍載板及散熱,2022/10/18
3023,信邦,信邦 上季獲利將創高,2022/10/18
3289,宜特,宜特前三季每股盈餘5元超越去年全年 預期明年會更好,2022/10/18
5274,信驊,信驊新品Q4大進擊 看好全年營收成長45%,2022/10/18
6768,志強-KY,志強-KY Q3風光 獲利攻頂,2022/10/18
2613,中櫃,董事一般交易,2022/10/18
6021,美好證,經理人信託,2022/10/18
6021,美好證,經理人信託,2022/10/18
6021,美好證,經理人信託,2022/10/18
6021,美好證,董事信託,2022/10/18
6021,美好證,經理人信託,2022/10/18
6593,台灣銘板,關係人配偶贈與,2022/10/18
8467,波力-KY,經理人信託,2022/10/18
8467,波力-KY,關係人配偶贈與,2022/10/18
1303,南亞,南亞/遠東新搶商機 積極擴產,2022/10/17
1402,遠東新,南亞/遠東新搶商機 積極擴產,2022/10/17
1589,永冠-KY,永冠-KY出貨增溫 拚轉盈,2022/10/17
1707,葡萄王,生醫業旺季到 營運升溫,2022/10/17
2002,中鋼,中鋼/燁輝 樂觀產業前景,2022/10/17
2015,豐興,豐興鋼筋 有望漲價,2022/10/17
2023,燁輝,中鋼/燁輝 樂觀產業前景,2022/10/17
2312,金寶,星鏈2.0 台廠進補,2022/10/17
2317,鴻海,鴻海攻新世代通訊 秀成果,2022/10/17
2330,台積電,巴隆：對台積電恐慌情緒過頭了,2022/10/17
2409,友達,面板喊漲 友達/群創出運,2022/10/17
2603,長榮,貨櫃海運價 浮現反彈契機,2022/10/17
2609,陽明,貨櫃海運價 浮現反彈契機,2022/10/17
2615,萬海,貨櫃海運價 浮現反彈契機,2022/10/17
3034,聯詠,大尺寸DDI 需求跌勢趨緩,2022/10/17
3356,奇偶,安控廠利多 將迎轉單,2022/10/17
3454,晶睿,安控廠利多 將迎轉單,2022/10/17
3481,群創,面板喊漲 友達/群創出運,2022/10/17
3491,昇達科,星鏈2.0 台廠進補,2022/10/17
3545,敦泰,大尺寸DDI 需求跌勢趨緩,2022/10/17
4105,東洋,生醫業旺季到 營運升溫,2022/10/17
4142,國光生,生醫業旺季到 營運升溫,2022/10/17
4175,杏一,生醫業旺季到 營運升溫,2022/10/17
5222,全訊,全訊迎旺季 營運升溫,2022/10/17
5289,宜鼎,宜鼎 拚明年「績」增逾兩成,2022/10/17
5465,富驊,富驊需求熱 獲利衝高,2022/10/17
6176,瑞儀,蘋果新iPad 最快本周亮相,2022/10/17
6409,旭隼,旭隼 前九月估賺三股本,2022/10/17
6456,GIS-KY,蘋果新iPad 最快本周亮相,2022/10/17
6469,大樹,生醫業旺季到 營運升溫,2022/10/17
8358,金居,金居五路布局 走出最壞時刻,2022/10/17
8499,鼎炫-KY,鼎炫-KY推新品 年營收看升,2022/10/17
6645,金萬林,金萬林猴痘試劑 傳捷報,2022/10/17
3305,昇貿,董事盤後定價交易,2022/10/17
5706,鳳凰,董事贈與,2022/10/17
6409,旭隼,經理人信託,2022/10/17
6409,旭隼,經理人信託,2022/10/17
6409,旭隼,經理人信託,2022/10/17
6409,旭隼,經理人信託,2022/10/17
1904,正隆,俄羅斯禁止出口樺樹 紙漿供應緊俏,2022/10/14
1905,華紙,俄羅斯禁止出口樺樹 紙漿供應緊俏,2022/10/14
1905,華紙,華紙：價格上調10%,2022/10/14
1907,永豐餘,俄羅斯禁止出口樺樹 紙漿供應緊俏,2022/10/14
1907,永豐餘,榮成/永豐餘 業績添柴火,2022/10/14
1909,榮成,俄羅斯禁止出口樺樹 紙漿供應緊俏,2022/10/14
1909,榮成,榮成/永豐餘 業績添柴火,2022/10/14
2027,大成鋼,大成鋼 營運迎利多,2022/10/14
2330,台積電,力積電 大砍資本支出,2022/10/14
2409,友達,面板拉貨動能改善　價格彈性系數還不高,2022/10/14
3008,大立光,大立光帶勁 Q3大賺六股本,2022/10/14
3037,欣興,ABF三雄 高盛喊買,2022/10/14
3189,景碩,ABF三雄 高盛喊買,2022/10/14
3443,創意,創意/世芯-KY Q4業績拚新高,2022/10/14
3481,群創,面板拉貨動能改善　價格彈性系數還不高,2022/10/14
3587,閎康,閎康 Q3獲利創新高,2022/10/14
3661,世芯-KY,創意/世芯-KY Q4業績拚新高,2022/10/14
3714,富采,富采 傳打進Meta VR鏈,2022/10/14
6190,萬泰科,萬泰科 年營收衝百億,2022/10/14
6669,緯穎,緯穎 獲波蘭電信訂單,2022/10/14
6684,安格,安格 明年要重返成長,2022/10/14
6770,力積電,力積電 大砍資本支出,2022/10/14
8033,雷虎,雷虎無人機系統 搶鏡,2022/10/14
8046,南電,ABF三雄 高盛喊買,2022/10/14
8462,柏文,柏文擴大展店 營收喊衝,2022/10/14
1817,凱撒衛,關係人配偶盤後定價交易,2022/10/14
4513,福裕,董事一般交易,2022/10/14
4555,氣立,關係人一般交易,2022/10/14
1268,漢來美食,今解封 疫情警示降為二級,2022/10/13
2330,台積電,晶片業前景 超微CEO不看淡,2022/10/13
2454,聯發科,聯發科新武器 槓蘋果/高通,2022/10/13
2498,宏達電,宏達電攜大咖 衝刺元宇宙,2022/10/13
2723,美食-KY,今解封 疫情警示降為二級,2022/10/13
2727,王品,今解封 疫情警示降為二級,2022/10/13
2732,六角,今解封 疫情警示降為二級,2022/10/13
2754,亞洲藏壽司,今解封 疫情警示降為二級,2022/10/13
3042,晶技,晶技 上月每股盈餘1.43元,2022/10/13
3406,玉晶光,Meta推最強VR 玉晶光吃補,2022/10/13
3441,聯一光,聯一光獲利 拚十年新高,2022/10/13
5269,祥碩,晶片業前景 超微CEO不看淡,2022/10/13
5536,聖暉*,聖暉小金雞 上交所掛牌,2022/10/13
6533,晶心科,晶心科攜日廠 衝微控制器,2022/10/13
6603,富強鑫,富強鑫獲新單 能見度看好,2022/10/13
6669,緯穎,緯穎 今年每股可賺79元,2022/10/13
8420,明揚,明揚接單滿檔 營運喊衝,2022/10/13
1216,統一,統一/統一超 9月業績衝高,2022/10/12
2327,國巨,國巨 收購德商溫感器部門,2022/10/12
2412,中華電,中華電9月報喜 每股純益0.41元,2022/10/12
2454,聯發科,聯發科 9月業績重返500億,2022/10/12
2610,華航,華航/長榮/星宇航空 客運營收高飛,2022/10/12
2618,長榮航,華航/長榮/星宇航空 客運營收高飛,2022/10/12
2881,富邦金,壽險業淨值風暴 引信拆了,2022/10/12
2882,國泰金,壽險業淨值風暴 引信拆了,2022/10/12
2888,新光金,壽險業淨值風暴 引信拆了,2022/10/12
2912,統一超,統一/統一超 9月業績衝高,2022/10/12
3406,玉晶光,玉晶光擴產 強攻VR,2022/10/12
3711,日月光投控,日月光投控營收 連二月攀峰,2022/10/12
8478,東哥遊艇,東哥遊艇 在手訂單排到後年,2022/10/12
9904,寶成,寶成營收 連五月成長,2022/10/12
2646,星宇航空,華航/長榮/星宇航空 客運營收高飛,2022/10/12
2610,華航,經理人一般交易,2022/10/12
2630,亞航,代表(董事)贈與,2022/10/12
3388,崇越電,代表(董事)贈與,2022/10/12
4549,桓達,董事贈與,2022/10/12
6218,豪勉,董事贈與,2022/10/12
1229,聯華,俄國空襲烏克蘭 小麥飆漲,2022/10/11
1605,華新,國慶文告概念股 三產業聚光,2022/10/11
1701,中化,國慶文告概念股 三產業聚光,2022/10/11
1736,喬山,國慶文告概念股 三產業聚光,2022/10/11
1784,訊聯,國慶文告概念股 三產業聚光,2022/10/11
2002,中鋼,中鋼迎轉機 本季不看淡,2022/10/11
2308,台達電,台達電營收 連四月創高,2022/10/11
2308,台達電,國慶文告概念股 三產業聚光,2022/10/11
2317,鴻海,鴻海電動休旅車 未演先轟動,2022/10/11
2330,台積電,台積電9月營收 寫次高紀錄,2022/10/11
2330,台積電,蔡總統：半導體聚集台灣 不會是風險,2022/10/11
2338,光罩,光罩 全年本業獲利有望攻頂,2022/10/11
2353,宏碁,華碩9月營收月增24% 宏碁月增34%,2022/10/11
2357,華碩,華碩9月營收月增24% 宏碁月增34%,2022/10/11
2368,金像電,金像電擁利多 Q4營運添動能,2022/10/11
2603,長榮,長榮9月營收年增5% 陽明、萬海雙降,2022/10/11
2618,長榮航,長榮航9月營收年增32% 迎解封商機,2022/10/11
